Team,Rotation,Serve Loc,Speed,Pass Loc,Passer #,PassRTG,OH Path,MH Path,RS Path,Setter #,Setter zone,Set,Hitter #,Hit To,Result,Speed,FBWL
ASU,5,B,O,1,11,2,4,3,5,8,2,5,19,1,K,O,W
ASU,6,A,O,6,15,0,,,,,,,,,,,L
ASU,6,A,O,6,3,1,4,B,,21,6,4,7,5,E,O,L
ASU,6,A,O,6,7,1,,,,15,1,FB,3,T1,A,-,
ASU,6,A,O,5,7,3,4,B,,21,3,4,7,T1,K,-,W
ASU,6,A,O,5,7,1,4,3,5,8,5,4,7,5,A,O,
ASU,6,A,O,6,3,2,4,2,5,8,3,2,4,1,K,O,W
ASU,6,A,O,5,7,2,4,B,5,8,3,B,4,6,BA,O,
ASU,6,C,O,5,3,2,4,2,5,8,2,5,19,R1,A,-,
ASU,6,C,O,6,3,1,4,3,5,8,6,5,19,6,BK,O,W
ASU,6,C,O,6,3,3,4,3,5,8,3,4,7,1,BA,O,
ASU,6,C,O,6,3,2,4,3,5,8,2,3,4,T6,A,-,
ASU,6,C,O,6,11,2,4,3,5,8,3,5,19,1,BA,O,
ASU,1,C,O,6,11,2,5,2,4,21,2,2,4,1,A,+,
ASU,1,C,O,6,11,1,5,2,4,21,1,4,15,1,K,+,W
ASU,1,C,O,5,11,2,5,2,4,21,2,4,15,T2,BE,-,L
ASU,1,C,O,1,7,3,5,2,4,21,3,5,7,1,K,+,W
ASU,1,C,O,1,7,2,5,3,4,21,2,5,7,6,K,O,W
ASU,1,B,+,6,11,2,5,2,4,21,4,4,15,T5,A,-,
ASU,1,B,+,6,11,1,5,2,4,21,6,4,15,T1,E,-,L
ASU,1,B,+,1,11,0,,,,,,,,,,,L
ASU,1,B,+,6,11,3,5,2,4,21,3,2,4,1,K,O,W
ASU,1,B,+,6,11,1,5,2,4,21,6,4,15,6,A,+,
ASU,1,B,-,5,4,1,5,3,4,21,1,4,15,5,E,O,L
ASU,1,B,O,5,22,1,,,,,,,,,,,
ASU,1,B,O,5,7,1,4,3,5,21,5,4,22,5,A,+,
ASU,4,A,O,6,11,1,5,3,4,8,6,5,22,5,BA,O,
ASU,4,A,O,1,11,1,5,3,4,13,5,4,19,5,A,O,
ASU,4,A,O,1,11,2,5,3,4,8,2,5,22,6,BK,O,W
ASU,4,A,O,1,11,2,4,2,5,8,3,4,22,6,BA,O,
ASU,4,A,O,6,7,2,4,2,5,8,2,2,13,T4,K,-,W
ASU,4,A,O,5,7,1,5,3,4,8,6,5,22,6,A,+,
ASU,2,A,O,6,11,3,4,2,5,21,3,5,15,1,A,+,
ASU,2,A,O,6,7,1,4,2,5,21,6,4,22,6,K,O,W
ASU,2,A,O,5,11,1,4,2,5,21,1,2,4,T4,A,-,
ASU,2,A,O,6,11,3,4,3,5,21,3,3,4,1,K,+,W
ASU,2,A,O,6,11,3,4,1,5,21,3,1,4,5,K,+,W
ASU,2,A,O,6,7,3,4,B,5,21,3,B,4,1,K,+,W
ASU,2,A,O,6,11,2,4,2,5,21,2,2,4,6,A,+,
ASU,2,A,O,6,7,0,,,,,,,,,,,L
ASU,2,A,O,5,11,1,4,B,5,21,6,4,7,5,BA,O,
ASU,2,A,O,5,7,1,4,B,5,21,5,4,7,T3,A,-,
ASU,2,A,O,5,7,2,4,2,5,21,3,2,4,5,A,+,
ASU,2,A,O,5,7,0,,,,,,,,,,,L
ASU,2,A,O,6,3,2,4,B,5,21,4,4,7,1,A,O,
ASU,5,C,O,6,11,3,4,B,5,8,3,4,7,T3,BK,-,W
ASU,5,C,O,6,11,2,4,B,5,8,3,B,13,1,A,+,
ASU,3,A,O,1,11,3,4,2,5,21,3,5,15,6,K,+,W
ASU,3,B,O,5,7,3,4,2,5,21,3,2,13,5,A,+,
ASU,3,B,O,5,7,3,4,2,5,21,3,2,13,5,E,O,L
ASU,3,C,O,6,7,3,4,2,5,21,3,2,13,T4,K,-,W
ASU,3,C,O,6,11,2,4,B,5,21,3,B,13,T5,A,-,
ASU,3,C,O,5,7,1,4,2,5,21,1,5,15,1,K,O,W
ASU,3,C,-,4,11,1,4,3,5,13,4,5,15,1,A,O,
ASU,3,C,-,6,11,2,4,3,5,21,2,4,7,R6,K,-,W
ASU,3,C,O,5,7,3,4,3,5,21,3,5,15,1,K,+,W
ASU,6,A,O,5,7,3,4,2,5,8,3,2,4,5,K,+,W
ASU,6,C,O,5,7,2,4,2,5,8,3,4,7,6,BK,O,W
ASU,4,C,O,1,11,2,5,2,4,8,3,5,22,5,K,O,W
ASU,4,C,O,5,7,0,,,,,,,,,,,L
ASU,4,C,O,5,7,1,4,B,5,8,4,B,13,5,BA,O,
ASU,4,C,O,5,7,2,4,B,5,8,3,B,13,T4,A,-,
ASU,4,C,O,5,7,1,5,3,4,8,6,4,19,5,A,O,
ASU,4,C,O,1,22,2,5,2,4,8,2,4,19,R6,A,-,
ASU,4,C,O,6,11,2,4,C,2,8,2,2,19,R6,K,-,W
ASU,4,C,-,6,3,2,5,2,4,8,2,4,19,5,A,+,
ASU,1,C,O,4,4,2,4,2,5,21,3,5,15,5,K,+,W
ASU,1,C,O,5,11,2,4,2,5,21,3,2,4,6,E,+,L
ASU,1,C,O,6,11,3,4,2,5,21,3,5,15,6,BA,+,
ASU,1,C,O,5,7,0,,,,,,,,,,,L
ASU,1,C,O,6,11,3,5,B,4,21,3,B,4,5,K,+,W
ASU,5,C,O,5,11,1,4,B,5,8,6,4,7,6,BA,O,
ASU,5,C,O,6,11,3,4,1,5,8,3,1,13,5,K,+,W
ASU,5,C,O,1,11,2,4,3,5,8,3,5,19,5,A,+,
ASU,5,C,O,1,11,3,4,3,5,8,3,5,19,1,A,O,
ASU,5,C,O,5,7,3,4,3,5,8,3,4,7,T6,K,-,W
ASU,5,C,-,3,11,3,4,B,5,8,3,B,13,1,A,+,
ASU,5,C,O,1,7,3,4,2,5,8,3,4,22,6,K,+,W
ASU,2,C,O,1,7,2,4,B,5,21,3,B,4,5,BA,O,
ASU,2,A,O,6,11,1,4,B,5,21,6,4,22,1,E,O,L
ASU,2,A,O,6,11,1,4,2,5,15,2,FB,22,T2,A,-,
ASU,2,A,O,6,11,3,4,3,5,21,3,5,15,1,A,+,
ASU,6,A,+,6,11,1,,,,,,,,,,,
ASU,6,A,+,5,7,3,4,3,5,8,3,5,19,T4,A,-,
ASU,6,A,+,1,11,1,4,2,5,8,4,4,7,R6,K,-,W
ASU,6,A,+,6,11,2,4,2,5,8,3,5,19,T4,BE,-,L
ASU,6,A,+,6,11,1,4,2,5,8,6,5,19,5,A,+,
ASU,6,A,+,1,11,2,4,2,5,8,2,5,19,R6,A,-,
ASU,6,A,+,1,11,1,4,2,5,8,6,5,19,5,A,+,
ASU,6,A,+,6,11,2,4,2,5,8,4,4,7,5,BA,+,
ASU,6,A,+,6,11,3,4,2,5,8,3,2,4,5,BK,+,W
ASU,6,A,+,5,7,0,,,,,,,,,,,L
ASU,6,A,+,5,7,0,,,,,,,,,,,L
ASU,6,A,+,5,22,3,4,C,,21,3,C,4,6,BA,O,
ASU,6,A,+,5,7,0,,,,,,,,,,,L
ASU,6,A,+,6,7,2,4,2,5,8,3,2,4,1,A,+,
ASU,3,C,O,5,7,3,4,2,5,21,3,5,15,T4,K,-,W
ASU,3,C,O,5,22,3,4,3,5,21,3,5,15,6,BE,O,L
ASU,3,C,O,5,7,1,4,3,5,21,6,4,22,T1,A,-,
ASU,3,C,O,5,7,1,,,,,,,,,,,
ASU,3,C,O,6,7,3,4,B,5,21,3,B,13,5,K,+,W
ASU,1,C,+,5,11,1,5,3,4,8,6,5,7,T4,A,-,
ASU,1,C,+,5,11,1,5,3,4,7,1,4,15,5,A,-,
ASU,1,C,O,6,22,1,4,3,5,11,5,4,7,6,BA,+,
ASU,1,C,O,6,22,0,,,,,,,,,,,L
ASU,1,C,O,5,7,3,4,3,5,8,3,5,15,5,E,+,L
ASU,1,C,+,6,7,1,,,,,,,,,,,
ASU,1,C,O,5,7,1,4,3,5,8,5,5,15,T4,K,-,W
ASU,1,A,+,5,7,1,4,3,5,8,6,4,7,T3,A,-,
ASU,1,C,O,5,7,0,,,,,,,,,,,L
ASU,1,C,O,5,7,0,,,,,,,,,,,L
ASU,1,C,+,5,22,3,5,3,4,8,2,4,15,1,K,O,W
ASU,1,C,-,5,22,1,5,3,4,8,1,4,15,T2,A,-,
ASU,1,C,-,3,13,2,5,3,4,8,4,4,15,5,BE,O,L
ASU,1,C,-,3,13,0,,,,,,,,,,,L
ASU,1,C,-,5,7,1,4,3,5,8,6,5,15,6,BK,+,W
ASU,1,C,-,5,7,3,4,3,5,8,3,4,7,6,BA,O,
ASU,1,C,O,6,7,3,4,1,5,21,2,4,7,6,K,+,W
ASU,2,A,O,5,11,1,4,2,5,8,5,4,22,5,A,O,
ASU,2,A,O,6,11,2,4,3,5,8,3,5,15,6,BK,+,W
ASU,2,C,O,5,22,3,4,1,5,8,3,5,15,1,K,+,W
ASU,2,C,-,5,22,2,4,B,5,8,3,B,13,6,BA,O,
ASU,2,C,+,5,11,1,,,,,,,,,,,
ASU,2,A,O,6,11,3,4,3,5,8,2,5,15,6,K,+,W
ASU,2,A,+,5,22,1,4,B,5,8,6,5,15,T6,A,-,
ASU,2,A,O,5,11,3,4,3,5,8,2,5,15,1,K,+,W
ASU,2,C,O,6,11,3,4,1,5,8,3,5,15,1,A,+,
ASU,2,C,+,1,7,3,4,1,5,8,2,4,22,T2,BA,-,
ASU,2,C,+,1,7,0,,,,,,,,,,,L
ASU,2,C,+,1,7,1,4,B,5,8,6,4,22,5,A,+,
ASU,2,C,+,1,7,0,,,,,,,,,,,L
ASU,2,C,-,6,11,2,4,3,5,8,2,4,22,6,BA,O,
ASU,2,A,O,6,11,2,4,3,5,21,2,5,19,T4,K,-,W
ASU,3,C,-,5,22,1,4,1,5,8,6,5,15,T5,BK,-,W
ASU,3,C,-,4,4,1,4,1,5,11,5,4,22,6,A,O,
ASU,3,C,-,5,7,0,,,,,,,,,,,L
ASU,3,C,+,5,22,2,4,B,5,8,4,5,15,5,BK,+,W
ASU,3,C,-,5,7,3,4,1,5,8,2,5,15,6,BE,+,L
ASU,3,C,O,5,7,2,4,2,5,8,2,4,22,T3,A,-,
ASU,3,C,-,4,4,3,4,B,5,8,3,5,15,6,BA,+,
ASU,3,C,-,6,7,3,4,1,5,8,3,5,15,T5,BA,-,
ASU,3,C,O,5,7,2,4,2,5,8,3,4,22,T5,BA,-,
ASU,3,C,O,6,7,2,4,2,5,8,3,4,22,T2,K,-,W
ASU,3,A,+,6,7,1,4,3,5,8,1,5,15,6,BK,+,W
ASU,3,C,O,5,7,2,4,2,5,21,2,2,4,1,K,+,W
ASU,3,C,-,4,22,2,4,2,5,21,3,5,15,R3,BA,-,
ASU,4,C,O,6,11,2,4,1,,8,2,4,22,T1,A,-,
ASU,4,C,O,1,3,3,4,C,,8,3,4,22,5,A,+,
ASU,4,C,+,1,3,1,4,C,,11,1,4,22,T1,A,-,
ASU,4,C,O,5,7,3,4,C,,8,2,C,4,5,A,+,
ASU,4,C,+,6,7,0,,,,,,,,,,,L
ASU,4,C,O,5,7,2,4,C,,8,2,4,22,6,BA,+,
ASU,4,A,+,1,3,1,4,C,,8,6,BRA,7,R3,K,-,W
ASU,4,C,O,1,3,3,4,C,,8,3,SD,8,T6,K,-,W
ASU,4,C,O,1,3,1,4,1,,8,6,4,22,T3,A,-,
ASU,4,A,+,5,7,3,4,C,,8,3,SD,8,T6,A,-,
ASU,4,A,+,5,7,0,,,,,,,,,,,L
ASU,4,A,O,5,7,2,4,2,5,21,3,2,4,1,A,+,
ASU,4,C,O,5,7,1,,,,,,,,,,,
ASU,5,C,O,6,11,2,4,B,5,8,3,B,4,T2,A,-,
ASU,5,A,O,1,3,3,4,C,,8,4,C,4,6,K,+,W
ASU,5,A,+,1,3,3,4,C,,8,2,C,4,T4,BK,-,W
ASU,5,A,+,1,3,1,4,C,,8,2,4,7,6,K,O,W
ASU,5,A,O,1,3,1,4,B,,8,6,4,7,1,BA,O,
ASU,5,A,O,6,3,3,4,C,,8,2,4,7,5,K,+,W
ASU,5,C,O,1,3,1,4,C,,8,2,SD,8,T3,A,-,
ASU,5,C,O,1,11,3,4,5,,8,2,5,4,1,K,+,W
